Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS,SP500
2020-03-11,-0.05582234425718313,-0.0435293983010685,-0.07085794687796931,-0.03473051023093954,-0.030618077716798364,-0.012896486746685976,-0.08255928608910268,-0.03449556145242627,-0.05413609693177357,-0.051597549926419184,-0.07838733490747307,-0.05522627413923953,-0.041510191284268916,-0.0988043180979713,-0.06128405941688009,-0.020825689158185612,-0.05278716148186813,-0.06903354293895081,-0.05813366963361011,-0.0752779986490294,-0.06407651618503263,-0.048380034820961426,-0.026445205680849182,0.010098608262080644,-0.06809419577518872,-0.11386750775478982,-0.023086747424956977,-0.06538389435310288,-0.03049244555251862,-0.05706888680568123,-0.06551533933488851,-0.10925311780790581,0.007051557675018527,-0.060904473694681216,-0.0394101017166506,-0.0712608994549665,-0.044982988642910615,-0.037508834324689766,-0.08881780940845185,-0.04971193973630639,-0.015242039984696976,0.010267556315429971,-0.05261904428222608,-0.23540314836264553,-0.03159660136751685,-0.06873689211560363,-0.07701802942072322,-0.036468914877863634,-0.024471230423851464,-0.022730971408808975,-0.06220068215935981,-0.06439708280270007,-0.07826518877680322,-0.05838361885804966,-0.07666994738007482,-0.051615446321487846,-0.1815072666673756,-0.03981365987959706,-0.06037601751689792,-0.06774101274876998,-0.022755020656687996,-0.0669975388102858,-0.03723458005105207,-0.0642954452304959,-0.07472738935214884,-0.07630815212713038,-0.06106753546687771,-0.0438596078453517,-0.02451237659523553,-0.01829329313401251,-0.037521309931029645,-0.03598416578105479,-0.06893377648281818,-0.0861820935178701,-0.03768848246252532,-0.0213236286082501,-0.05446516610680274,-0.0561467467626906,-0.04102798006450936,-0.05550279319076912,-0.03451521675140157,-0.09450459677364287,-0.010966284913999536,-0.01172056522461895,-0.06480412507359856,-0.011426105329784275,-0.07777414335342059,-0.08146397903402736,-0.059914706363703774,-0.01034267029284719,-0.05476553262505446,-0.05329427272702725,-0.06240231271044128,-0.0405235500856328,-0.03200003487723213,-0.05492054689333026,-0.030434748673880407,-0.059562350409354425,-0.07817915546899645,-0.03131221180870758,-0.03449858132397421,-0.04008610587646,-0.05611968404273926,-0.088449271731189,-0.043093354579139764,-0.03301984521725476,-0.06651375068176224,-0.03868778751400981,-0.07116106808662936,-0.015411570946115671,-0.04187749899106474,-0.04196100884676879,-0.0755988636618884,-0.07267811096049015,-0.06709637457966133,-0.07251570403618535,-0.047328781775238915,-0.035121568999275765,0.00017428360928462006,-0.02060698294367158,-0.022946628625634347,-0.07912524060843129,-0.051309831889291835,-0.061579128581217946,-0.038300081987973744,-0.05877798753128871,-0.07782974468109582,-0.05184959468984962,-0.062159048416308704,-0.10531481799989417,-0.03423187946074546,-0.053382352387539855,-0.04066987483518891,-0.03484466558941235,-0.10478360717134116,0.018966181551788752,-0.04985236783282221,-0.04953740960916675,-0.10859872257449787,-0.03282456212888918,-0.07184342830619739,-0.14999999538172237,-0.0361077812123356,-0.04324040482264413,-0.03667007757794405,-0.06659271545259304,0.0,-0.09585212124392095,-0.021280682982117716,-0.03357378062527583,-0.022373613497004174,-0.03243849526154019,-0.04827950316201124,-0.06495535687630682,-0.07935750874420289,-0.08175499071725079,-0.03193466767938635,-0.06586533567961672,-0.018811104661466294,-0.06042789706760365,-0.03675662164313753,-0.05649984671702091,-0.07038347523930388,-0.05266107052075886,-0.06429707527939965,-0.06605757221382824,-0.027110958408723462,-0.07676246847367607,-0.03702639672460639,-0.10776215644529352,-0.029559399991177737,-0.05750800644598497,-0.11725065722554806,-0.019940422600356666,-0.04461528053941388,-0.07446094909358525,-0.09777779049343538,-0.08005300554650097,-0.04048942522654586,-0.08551064163999111,-0.05635193418425899,-0.04307204207165971,-0.08307374675263002,-0.06141519867034628,-0.08496940507174255,-0.06395420989332201,-0.042768464901497216,-0.04311542980701755,-0.04568876316797821,-0.031585760549958986,-0.04580276977156328,-0.15739769591077846,-0.03053355638435329,-0.048511028237432696,-0.04410821615523519,-0.07231641985720105,0.01880011997787756,-0.022555023428757703,-0.06808078727053068,-0.0425972156181087,-0.041297964770456,-0.05075014622524365,-0.05040113656716849,-0.023510203516234562,-0.052924080705619714,-0.1174577636606362,-0.04631599286332577,-0.0675888597848523,-0.017917208544136254,-0.09584294899890622,-0.06349443059871629,-0.08425277132296627,-0.10159007504709394,-0.0685034021720956,-0.05675674670714048,-0.0753528643011826,-0.07331378041359982,-0.06563143310596531,-0.05482328587466023,-0.10219224300398799,-0.08742092293489334,-0.0445220630535661,-0.051332815427259315,-0.044412620890968646,-0.0824653407282826,-0.021728159943560255,-0.08453411405761768,-0.03404931263528732,-0.0032831973425923033,-0.08478603046966793,-0.037398891395435285,-0.06034923363570166,-0.05450024529387665,-0.04803982282617025,-0.038298867308588225,-0.06632054021079203,-0.06148267634553739,-0.08256572774040516,-0.032431652696725655,-0.025036798625685308,-0.04297887577803605,-0.03166954101069697,-0.056774911637897385,-0.04405519729213192,-0.10133765832694763,-0.041278159707561324,-0.015507159671776183,-0.0228384621306037,-0.05182366087805668,-0.060730876067904616,-0.03760176542952631,-0.10505215650078159,-0.046380568226200514,-0.04145864684315792,-0.06231691611536416,-0.014807552330655671,-0.06947187503736862,-0.049648686042291,-0.04707048666750002,-0.11361120820226023,-0.0190809472823269,-0.08376962566535195,-0.03195190046178631,-0.03428572051379142,-0.08220024095306133,-0.06243131718970574,-0.04864558504123673,-0.033665890567662116,-0.04486780035063276,-0.027022004604224437,-0.06165639311697524,-0.09996835768415901,-0.005540602059343591,-0.07989811807680602,-0.05536830010518423,-0.04689171759795285,-0.062072750251757514,-0.10008422543260986,-0.06865444765840478,-0.039567584642244746,-0.012995905213490144,-0.027918798400787037,-0.008286692745336999,-0.027889044250528183,-0.10225349748638313,-0.0446296268039279,-0.04681787420065364,-0.03804291881201649,-0.06738366115642758,-0.08898463666081213,-0.01787437084772081,-0.09608305184456956,-0.16580623883276935,-0.03852869970560335,-0.044192204738579766,-0.08974361197780223,-0.03160217847064095,-0.05809066634091786,-0.09916545775850305,-0.02050725964532385,-0.07179266765594028,-0.04680385543554766,-0.040680761146904776,-0.04911482576299664,-0.13035117231751936,-0.07423205780529396,-0.0324688062336177,-0.06582486707516833,-0.049960900097995475,-0.04015907980129385,-0.03953031596840706,-0.06532581369347734,-0.039620448948673115,-0.09256329466098578,-0.09154112993939467,-0.03377221112457296,-0.07045453092283482,-0.0665823055219047,-0.04345933761594034,-0.04530197221652499,-0.055760494651826975,-0.04844228183940247,-0.061364375896389434,-0.08650228451424224,-0.06493013696548966,-0.040450905819854444,-0.2008639403391249,-0.2668292813184785,-0.051384884529438346,-0.05658312072284166,-0.04878049934370332,-0.039024500218407754,-0.04978962319432201,-0.04869765462224651,-0.005016730764139776,-0.039252286025776906,-0.05088240257868015,-0.1331679561647432,-0.07087590721016834,-0.07264292380109427,-0.05700575795667784,-0.06990114504945033,-0.0388649726456044,-0.04578509868127367,-0.055959805818047714,-0.09016002604166662,-0.011602599554366488,-0.06419529938603552,-0.06574074311184452,-0.03956128638431433,-0.056405946824327535,-0.05495661897642934,-0.03053909434641422,-0.07945657605727108,-0.04871412747851611,-0.17712691316775486,-0.07850343822933303,-0.02646328775289708,-0.09558295498843816,-0.03341066970504991,-0.09532703127885533,-0.07914617936153612,-0.032726997238880395,-0.06996247392214949,-0.0439180606675974,-0.07432605961876448,-0.03655718968176247,-0.07752860057645372,-0.10825134493823951,-0.05228684490156066,-0.07715702449941342,-0.08867175506832015,-0.05771281512221027,-0.056460555557477865,-0.03242949071356438,-0.06903003660586415,-0.0491272991891879,-0.019443510733807456,-0.06952301250068904,-0.07793856838601898,-0.0411066030420274,-0.12957700450418452,-0.10945115690787444,-0.046865802657460764,-0.12046083988302747,-0.0532166616691605,-0.054125956092055616,-0.07010420163472497,-0.1412811979050541,-0.051985860505919135,-0.045360487907547764,-0.02172535271214371,-0.06800354563963396,-0.03305613727708012,-0.06383567346613805,-0.08330811028288998,-0.0500897023512461,-0.06086185318810522,-0.047583599542803556,-0.054047700526541065,-0.0323024149712019,-0.022069826863251207,-0.09935494747618057,-0.025506410542329272,-0.08775209635108705,-0.015482645500770498,-0.08683763813768697,-0.047397538473095024,-0.08162006001771482,-0.04950940841937945,-0.04453003570694947,-0.09274091741684631,-0.07778884306252298,-0.025519615991851707,-0.06191551312875232,-0.08919599985321769,-0.0725778903531511,-0.05857587134574804,-0.038652435498312765,-0.044773504953693366,-0.05365343659614974,-0.062000965073139125,-0.06440000205647212,-0.06211509051851605,-0.06775792370111888,-0.04325562511991066,-0.11646903005971754,-0.037098969957209404,-0.06721350658380776,-0.06752885205292336,-0.07255399372159943,-0.07374794424663556,-0.04009879827347085,-0.025385396044659392,-0.011294765872084556,-0.04071072210895044,-0.05953853297832312,0.017298111711461228,-0.08298539484605727,-0.06445610615701403,-0.05829222412388135,-0.04197807963877298,-0.06708093048224617,-0.0006537750539248322,0.0025263414884868496,-0.08772958367100614,-0.05012488948367744,-0.11293635565376958,-0.029154537594462626,-0.03148935196247504,-0.061263339736886024,-0.05236268855773507,-0.07878887890014197,-0.07466740996829269,-0.007928575788225478,-0.051546432295644595,-0.03582624644616361,-0.052036218993049776,-0.07168122397593024,-0.06288820764906045,-0.05284780302692249,-0.06315268121423845,-0.03744632142838744,-0.03555778982802549,-0.09975190269461498,-0.04382113324917425,-0.05871849024860909,-0.03228284190409514,-0.043158115041725065,-0.04411955408139023,-0.13609466839175954,-0.029900895488702117,-0.06419880290896585,-0.06415206912808491,-0.06285598377093071,-0.09629632231877383,-0.04507600162620862,-0.12567712204267978,-0.07839224220238072,-0.05861808572729932,0.0030905410385977383,-0.030759720535262658,-0.01657461280473671,-0.04474497511800912,-0.07859291770723098,-0.09426794297448926,-0.0077625606965811,-0.0806386081086441,-0.10313846746385114,-0.02438309564948493,-0.050766684839849585,-0.03294172564391362,-0.03992782279841289,-0.02996517726445802,-0.04623001705212881,-0.06695088315649811,-0.060180840707576566,-0.05386022680722957,-0.07102980137426118,-0.018459892448072224,-0.048868445131273974
2020-03-12,-0.07873327218586823,-0.17281675154133358,-0.13095051916868627,-0.09875466605505201,-0.07354152004696501,-0.05261300928521395,-0.09369419178600014,-0.04289920132184222,-0.07619164063079764,-0.0958982645457549,-0.046605246851026294,-0.10065579726303353,-0.11978917901196318,-0.18261171975187418,-0.11917094963630914,-0.10473600758052537,-0.08002675220114663,-0.13983047765344392,-0.14943147687135738,-0.2084489721020123,-0.05998692506453518,-0.10859934435637031,-0.09275642110561311,-0.08009645897709827,-0.07535320111735189,-0.10911068531874701,-0.23238509309822775,-0.09669067495842154,-0.09923331164647897,-0.08427835551522733,-0.14059822503573594,-0.16145181461907576,-0.14638954769627766,-0.1259547360120854,-0.08260754546950289,-0.16573389431904173,-0.06470584998008955,-0.07922080838749879,-0.10598242525810342,-0.06094699524211422,-0.09045408344454176,-0.06211477186592029,-0.031023308496285873,-0.059393911650686526,-0.09658328695606333,-0.10857949757895502,-0.11646588487411047,-0.09908184200062586,-0.07943605532479447,-0.08039778039020629,-0.07081955549516616,-0.11054194538548345,-0.060573292525861855,-0.090229020694505,-0.12423987015470839,-0.10177866897484167,-0.1810873977236256,-0.09528009881529842,-0.03206361370860389,-0.15251645711800776,-0.04889826294174393,-0.10851058994498519,-0.08621918476529311,-0.13684211113372913,-0.11237433316182843,-0.15814321186854063,-0.10383553350174635,-0.09432341785490439,-0.06653686839874584,-0.020067565488046113,-0.08446546245711561,-0.08100037335333665,-0.07750021811299646,-0.1482575794105192,-0.0995897101633938,-0.128674243368739,-0.08372231702031574,-0.11082333891702689,-0.12110951987039431,-0.10384383155604571,-0.07370822974845859,-0.3117241256538479,-0.08500724657625858,-0.11081949277247083,-0.09173176761924862,-0.0536941953310337,-0.1383203971484802,-0.08954584999675574,-0.07308878156758003,-0.0623927618455542,-0.05128145049275412,-0.12262987757843025,-0.104888916015625,-0.07271410776890486,-0.06316409287936964,-0.08098864357666347,-0.07834347751668136,-0.11490649249428697,-0.06712667842190712,-0.0849224524302652,-0.06893281597393774,-0.01415012396943105,-0.1579841441653168,-0.10907305097380005,-0.010487241119473745,-0.13535467248984,-0.13390664700426191,-0.05910630065956057,-0.15322578732768088,-0.05528038137599389,-0.09084912951060353,-0.09044452561229632,-0.10391359118490884,-0.084033637634647,-0.0987181057433274,-0.10424710033749574,-0.07828377672549369,-0.10639999389648436,-0.0848432511693642,-0.10944385498078057,-0.0815367546982847,-0.14658896719047376,-0.09677010367279748,-0.209983582586456,-0.0921986110797498,-0.10618319834584189,-0.15639096946442443,-0.09934659123909528,-0.09345231506177687,-0.14028929989098593,-0.07519549468827269,-0.12984555303058187,-0.0739816632920759,-0.07829487842456817,-0.15818488355830695,-0.0629927363708942,-0.15919684458374983,-0.10434328521478486,-0.1543408263719196,-0.04674447826418415,-0.09617918371511303,-0.1572425731304261,-0.12419556458911563,-0.11502087974114761,-0.08841996131600582,-0.13555289978232188,-0.18259281462429067,-0.018936688114931433,-0.0773868532065437,-0.051679671465102106,-0.11533928642549252,-0.03132946918465496,-0.06880667308777677,-0.12236359504365224,-0.08787889911340518,-0.10734579360760776,-0.1143076170740408,-0.16366444957433635,-0.05622909752262295,-0.06777625088294248,-0.05889051275805257,-0.05343379921184732,-0.16255083071376975,-0.10015413420119912,-0.08941052778498693,-0.10248595903816515,-0.05243953539433033,-0.11404171712923583,-0.07927553598874615,-0.1516890247967767,-0.07777780294925785,-0.09322036980418236,-0.022137401023532788,-0.06255692216372688,-0.09263395067908509,-0.13269015804609174,-0.11699505205100469,-0.1262048632251851,-0.10688616963099506,-0.08784787525614735,-0.10905540686831383,-0.07322788648783696,-0.09966026297218489,-0.11692746605787796,-0.10094972945571534,-0.03613974244080542,-0.06990150787291005,-0.07122096508789677,-0.05615555560590557,-0.020062776182881104,-0.07906113950152105,-0.17310086086033782,-0.1380329711300925,-0.06225813131313784,-0.10926238837416957,-0.1193666278343497,-0.06947076430387311,-0.05428407395245716,-0.13070742276525138,-0.11576675375107093,-0.11384611863356375,-0.08268814406146496,-0.08204638994372104,-0.0649583370502761,-0.08736563357171256,-0.08204198270711183,-0.09477089405490036,-0.1233929070287989,-0.10349216862515864,-0.18007661061952296,-0.1459193187282558,-0.08214676786407982,-0.08554571081931783,-0.09841011246157516,-0.10474894600822726,-0.10493318665099194,-0.12115733288863029,-0.10968315191192568,-0.10741711147697319,-0.05389068090444038,-0.11746853577465144,-0.09913203000453785,-0.12086833144210829,-0.20239880781656439,-0.13718068601034628,-0.09555786793108634,-0.17523605941761422,-0.05180976113064484,-0.04542300482008954,-0.09004328525356131,-0.10687644483866376,-0.10715377885848343,-0.12850727731830247,-0.12285379017181719,-0.018649734493468517,-0.08697261179068749,-0.10190507245045355,-0.0923946028010153,-0.0539639054307387,-0.11228603954018745,-0.11846687862875294,-0.08877141968916757,-0.11200740782736118,-0.152692946421508,-0.044835374732670075,-0.09894750609068037,-0.09152829457128298,-0.11085146970283444,-0.10209006036677148,-0.04515771555797832,-0.11512965396458863,-0.15322581196481866,-0.10090905969793151,-0.05581975002502959,-0.13320075968923384,-0.03639525998557047,-0.0484825435636681,-0.05372104994602267,-0.08243013868467997,-0.1727008492423905,-0.056735290612969114,-0.11265307056660556,-0.10283226718504435,-0.15215555387518265,-0.14343434745623274,-0.1349710033517323,-0.0883274133873806,-0.10580647376275831,-0.10943441068207349,-0.0967247524538346,-0.048054897222029935,-0.19121266742263376,-0.11359586134113697,-0.16461115003474325,-0.19266057721500085,-0.12422168028281633,-0.13323614566983477,-0.13087439989583682,-0.13900248657118164,-0.11860265590094132,-0.0914213090149597,-0.11115254015659037,-0.09998576776324275,-0.12761602758988166,-0.2667084962713938,-0.06609807787025279,-0.09309130826916323,-0.14018724684520423,-0.15109441586339412,-0.09212419173014752,-0.11297773569013225,-0.14685185750325525,-0.1383003520763223,-0.1047598188856016,-0.12152676784484995,-0.06392969220716527,-0.054389015369959104,-0.09625495414176621,-0.1509537002822564,-0.08241473359883345,-0.08482438054955765,-0.09228127277366605,-0.08697534295959752,-0.15015015359025452,-0.1559734351064186,-0.10202764695690525,-0.10524526205807039,-0.056706078993744025,-0.10067306105828511,-0.06013135049771101,-0.0927737242086939,-0.07150949499173642,-0.10029647774711214,-0.15518750176163676,-0.27008931938308955,-0.060567861851833604,-0.026894897166398257,-0.15080009837304764,-0.02243119975649166,-0.09483829239823705,-0.12306935531547902,-0.08005038227603412,-0.028664699283368567,-0.11230557434401522,-0.09628583709348715,-0.08362128651124257,-0.15270271619973674,-0.35795077911005246,-0.1076319218108428,-0.13417058714336627,-0.03433293818640404,-0.09907982423787387,-0.1136531321162666,-0.11666670299711679,-0.03305322913048092,-0.11543448276032675,-0.0860468950081078,-0.169847310183313,-0.0980972689902434,-0.11333332061767576,-0.11799683230927593,-0.11223735055369688,-0.11795159033429281,-0.10330228100160188,-0.12236784806562484,-0.13619976097559505,-0.17094643463996972,-0.08985509863756347,-0.08622397149676397,-0.07911908493727637,-0.07011108398437504,-0.20812464741380177,-0.09112828467377043,-0.11001793044148811,-0.11769733361887602,0.007627131451960256,-0.13005255528718307,-0.11006964631912874,-0.10248196608706583,-0.05248843824442373,-0.1349862242668859,-0.08533333020332534,-0.1110597584748314,-0.066832385251955,-0.13752780842232526,-0.0873734234247785,-0.07309276819541,-0.11689021629121121,-0.13723826713437548,-0.0931240988856008,-0.03267431868581683,-0.047631999184983176,-0.095065088752873,-0.07082598634283033,-0.07500008907946543,-0.10552768571291771,-0.07290914309398577,-0.08957267826438964,-0.11685492965098498,-0.20113851305643782,-0.08587374217436772,-0.1586582005060163,-0.21861205782469306,-0.09004303081557852,-0.13610475298042246,-0.06679501770438057,-0.10184944818785524,-0.13946451681881156,-0.31778225858799114,-0.11901728443621573,-0.06702798892049233,-0.07060468409020915,-0.11506076618500904,-0.06342715662658704,-0.09857690188899337,-0.12131907160187327,-0.11385981006229773,-0.05971462831530261,-0.10564666513271437,-0.09950785929893535,-0.07315340161393902,-0.12806751312158926,-0.04660027505055153,-0.039097270748785995,-0.09077605125344357,-0.12334258286644562,-0.0797453850159372,-0.07209597213040075,-0.07926045906643908,-0.05985415204107081,-0.1703106575030523,-0.11751725422581949,-0.0821875982330168,-0.09556705208987137,-0.10295637069520469,-0.17743844469192582,-0.0786320263292195,-0.15193168579775918,-0.0976936484778399,-0.11201328379130937,-0.017207204113982133,-0.15244736913574275,-0.1427402389740169,-0.10340598469297457,-0.11514902903959734,-0.12168315517221007,-0.2110607956898003,-0.09241021123278037,-0.06204194396755547,-0.1193500271750847,-0.0738457260912444,-0.10219847146915828,-0.12970649222068475,-0.1227505101317462,-0.022617415353082482,-0.11238985670567658,-0.01748565026337201,-0.11208785603327598,-0.14570287480975364,-0.13068606638397706,-0.0925399494684731,-0.08151261304646562,-0.11528608177551325,-0.09971960905556365,-0.08979422232151224,-0.14440890289425845,-0.08422536357467725,-0.17129630768460302,-0.12412410405684848,-0.148506196578421,-0.248479900357077,-0.07300089772198659,-0.09388048297794371,-0.10248186221095235,-0.09853119460531656,-0.22368420765484065,-0.06717995670280807,-0.02068416568940068,-0.16536299299950274,-0.12703669125729522,-0.07441454376572809,-0.07776009239504467,-0.11750641905519099,-0.18484848426466216,-0.192208736428103,-0.0891930771986259,-0.10094838437323161,-0.08036648055932805,-0.06942650505589343,-0.07388580852262316,-0.27897783194549763,-0.06620464977003282,-0.05078400798938465,-0.09261272398965026,-0.10961578620604795,-0.13358437883983854,-0.05962029492601795,-0.1865817065384341,-0.15867617623168817,-0.06968953839365644,-0.08207169693621352,-0.11121217805925743,-0.17041201110500726,-0.09071045377729037,-0.115219270629902,-0.15821577167196743,-0.048320260431652384,-0.1691896434531741,-0.15889706525401015,-0.0827596349080082,-0.06366220888530882,-0.11434014505481926,-0.061795135884692876,-0.14152300691317965,-0.11496447862555892,-0.031122690310848133,-0.0823815402552619,-0.1557240359105585,-0.07846411758284999,-0.07668692074554528,-0.09511268097833658
